Time,Angle,Distance,Robot_X,Robot_Y,Robot_Heading_deg,Centroid_X,Centroid_Y,ClusterSize,Velocity_cmd
1749039067.0352289677,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.1287128925,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.2322669029,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.3255789280,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.4290809631,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.5326130390,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.6260030270,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.7296779156,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.8230459690,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039067.9266660213,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039068.0303490162,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039068.1237640381,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039068.2276051044,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039068.3208150864,-1.00,-1.000,0.000,0.000,0.00,0.000,0.000,-1,0.000
1749039068.4243440628,-1.26,0.273,0.151,0.002,0.29,0.424,-0.003,138,0.022
1749039068.5282518864,-1.20,0.273,0.153,0.002,0.29,0.426,-0.002,129,0.021
1749039068.6286671162,-1.20,0.273,0.155,0.002,0.23,0.428,-0.003,122,0.021
1749039068.7290170193,-1.26,0.273,0.157,0.002,0.23,0.430,-0.003,114,0.021
1749039068.8293550014,-0.54,0.282,0.159,0.002,0.23,0.441,0.000,106,0.080
1749039068.9296720028,-0.36,0.304,0.161,0.002,0.23,0.465,0.001,100,0.158
1749039069.0300068855,-0.18,0.327,0.165,0.002,0.23,0.492,0.002,94,0.149
1749039069.1303908825,-0.18,0.354,0.174,0.002,0.23,0.528,0.002,91,0.205
1749039069.2307128906,-0.18,0.382,0.190,0.003,0.11,0.572,0.003,88,0.225
1749039069.3310749531,-0.54,0.409,0.210,0.003,-0.06,0.619,-0.001,88,0.240
1749039069.4314610958,-0.90,0.434,0.233,0.002,-0.34,0.667,-0.007,86,0.248
1749039069.5318050385,-1.08,0.450,0.257,0.002,-0.69,0.707,-0.012,85,0.224
1749039069.6321730614,-1.26,0.464,0.283,0.002,-0.92,0.747,-0.016,84,0.236
1749039069.7325088978,-1.26,0.471,0.308,0.001,-1.20,0.778,-0.019,82,0.207
1749039069.8329000473,-1.26,0.483,0.332,0.001,-1.38,0.814,-0.021,82,0.268
1749039069.9332869053,-1.08,0.488,0.355,0.000,-1.55,0.842,-0.022,79,0.210
1749039070.0336740017,-0.90,0.494,0.378,-0.000,-1.49,0.872,-0.021,80,0.255
1749039070.1340830326,-0.54,0.496,0.403,-0.001,-1.78,0.899,-0.021,79,0.212
1749039070.2344810963,-0.18,0.504,0.428,-0.002,-2.06,0.932,-0.022,79,0.278
1749039070.3348510265,0.36,0.511,0.452,-0.003,-2.35,0.962,-0.021,77,0.248
1749039070.4352149963,0.54,0.517,0.476,-0.004,-2.46,0.993,-0.021,77,0.268
1749039070.5355360508,0.72,0.520,0.502,-0.005,-2.46,1.021,-0.021,76,0.243
1749039070.6359310150,1.08,0.530,0.529,-0.006,-2.46,1.059,-0.019,75,0.313
1749039070.7362070084,1.44,0.538,0.556,-0.007,-2.46,1.093,-0.017,75,0.273
1749039070.8365769386,1.44,0.543,0.583,-0.008,-2.46,1.126,-0.018,75,0.284
1749039070.9369509220,1.62,0.548,0.613,-0.010,-2.64,1.161,-0.020,75,0.290
1749039071.0373260975,1.80,0.549,0.642,-0.011,-2.69,1.191,-0.020,75,0.263
1749039071.1376390457,1.80,0.553,0.672,-0.013,-2.75,1.225,-0.022,74,0.292
1749039071.2379770279,1.80,0.558,0.700,-0.014,-2.75,1.258,-0.023,74,0.303
1749039071.3383350372,1.80,0.558,0.728,-0.015,-2.64,1.286,-0.023,74,0.265
1749039071.4387168884,1.80,0.565,0.756,-0.017,-2.46,1.321,-0.024,73,0.326
1749039071.5390610695,1.62,0.566,0.786,-0.018,-2.35,1.352,-0.025,73,0.275
1749039071.6394910812,1.98,0.565,0.817,-0.019,-2.35,1.382,-0.023,73,0.279
1749039071.7398378849,1.98,0.570,0.848,-0.020,-2.18,1.418,-0.022,73,0.322
1749039071.8401670456,2.16,0.575,0.878,-0.021,-2.06,1.453,-0.020,73,0.305
1749039071.9405200481,2.16,0.575,0.906,-0.022,-1.83,1.481,-0.019,72,0.291
1749039072.0408959389,2.16,0.573,0.936,-0.023,-1.55,1.509,-0.017,72,0.280
1749039072.1412670612,2.16,0.576,0.968,-0.024,-1.26,1.544,-0.015,72,0.318
1749039072.2415900230,2.16,0.577,0.998,-0.025,-1.03,1.575,-0.014,72,0.292
1749039072.3419620991,1.98,0.581,1.029,-0.025,-0.92,1.609,-0.014,71,0.319
1749039072.4423339367,1.98,0.580,1.059,-0.026,-0.86,1.639,-0.015,71,0.288
1749039072.5427069664,1.98,0.582,1.090,-0.026,-0.74,1.672,-0.013,72,0.313
1749039072.6430308819,1.62,0.580,1.121,-0.026,-0.46,1.701,-0.014,70,0.282
1749039072.7432510853,1.44,0.582,1.151,-0.026,-0.17,1.732,-0.013,69,0.315
1749039072.8435719013,1.08,0.581,1.182,-0.026,0.11,1.763,-0.014,72,0.289
1749039072.9440329075,0.90,0.587,1.213,-0.026,0.40,1.800,-0.013,69,0.346
1749039073.0444109440,1.26,0.590,1.245,-0.026,0.46,1.834,-0.008,74,0.303
1749039073.1447789669,1.44,0.589,1.275,-0.026,0.57,1.863,-0.005,76,0.300
1749039073.2451748848,3.06,0.594,1.308,-0.025,0.80,1.901,0.015,75,0.345
1749039073.3455750942,3.60,0.576,1.340,-0.025,1.03,1.914,0.022,74,0.172
1749039073.4459700584,5.58,0.585,1.371,-0.024,1.38,1.952,0.047,73,0.400
1749039073.5463919640,7.02,0.590,1.403,-0.023,1.66,1.986,0.066,75,0.289
1749039073.6473100185,8.28,0.578,1.432,-0.023,1.89,2.000,0.079,77,0.226
1749039073.7476329803,8.82,0.568,1.462,-0.022,1.95,2.020,0.084,75,0.266
1749039073.8479449749,10.08,0.562,1.493,-0.020,2.12,2.042,0.099,77,0.257
1749039073.9483149052,11.88,0.563,1.519,-0.019,2.41,2.064,0.120,76,0.305
1749039074.0486829281,14.04,0.561,1.544,-0.018,2.69,2.081,0.143,74,0.262
1749039074.1490130424,15.84,0.557,1.570,-0.017,3.09,2.097,0.164,72,0.269
1749039074.2493679523,18.00,0.557,1.599,-0.015,3.55,2.117,0.190,70,0.281
1749039074.3497529030,19.98,0.552,1.629,-0.013,4.07,2.133,0.212,64,0.241
1749039074.4500870705,22.14,0.550,1.657,-0.011,4.53,2.149,0.236,71,0.281
1749039074.5504789352,23.94,0.547,1.685,-0.009,5.21,2.162,0.257,72,0.244
1749039074.6508550644,26.10,0.541,1.711,-0.006,6.19,2.168,0.283,67,0.240
1749039074.7512779236,27.54,0.535,1.737,-0.003,7.56,2.175,0.305,69,0.236
1749039074.8516640663,31.32,0.536,1.763,0.001,9.17,2.171,0.349,68,0.281
1749039074.9520120621,33.66,0.536,1.788,0.005,10.77,2.171,0.380,71,0.251
1749039075.0523860455,34.56,0.532,1.812,0.010,12.55,2.174,0.400,70,0.236
1749039075.1527640820,36.36,0.529,1.838,0.016,14.55,2.171,0.426,71,0.243
1749039075.2531380653,37.62,0.527,1.864,0.024,16.56,2.172,0.451,72,0.247
1749039075.3535430431,39.60,0.529,1.889,0.031,18.39,2.169,0.479,73,0.265
1749039075.4539260864,40.50,0.525,1.911,0.039,20.28,2.167,0.497,75,0.224
1749039075.5543069839,41.40,0.524,1.934,0.048,22.35,2.166,0.518,76,0.252
1749039075.6547019482,42.30,0.525,1.958,0.059,24.64,2.164,0.542,76,0.253
1749039075.7549920082,43.20,0.526,1.981,0.070,27.04,2.159,0.565,74,0.257
1749039075.8553969860,44.28,0.530,2.003,0.082,29.51,2.151,0.591,73,0.275
1749039075.9557869434,44.46,0.536,2.025,0.095,32.14,2.149,0.616,72,0.279
1749039076.0561740398,44.46,0.541,2.047,0.109,34.84,2.147,0.640,72,0.283
1749039076.1565599442,44.10,0.541,2.068,0.125,37.64,2.146,0.660,71,0.250
1749039076.2574450970,43.56,0.542,2.090,0.143,40.39,2.147,0.682,71,0.278
1749039076.3577399254,42.66,0.547,2.113,0.163,43.32,2.151,0.708,70,0.288
1749039076.4581129551,41.94,0.548,2.132,0.182,46.07,2.151,0.730,70,0.266
1749039076.5584750175,40.68,0.551,2.151,0.202,48.87,2.155,0.753,69,0.287
1749039076.6588649750,39.60,0.550,2.169,0.224,51.68,2.157,0.774,70,0.259
1749039076.7592608929,38.34,0.549,2.185,0.246,54.49,2.158,0.794,70,0.268
1749039076.8595750332,36.90,0.549,2.201,0.268,57.35,2.160,0.815,74,0.272
1749039076.9599180222,35.28,0.548,2.215,0.293,60.33,2.161,0.838,69,0.261
1749039077.0603170395,33.66,0.552,2.228,0.317,63.14,2.163,0.865,75,0.300
1749039077.1606910229,31.86,0.551,2.240,0.341,65.83,2.166,0.887,74,0.254
1749039077.2610208988,28.98,0.552,2.250,0.366,68.24,2.181,0.913,74,0.286
1749039077.3613801003,27.72,0.551,2.260,0.392,70.65,2.180,0.937,73,0.259
1749039077.4617609978,24.48,0.553,2.269,0.418,72.88,2.198,0.967,73,0.296
1749039077.5621309280,22.50,0.557,2.276,0.445,75.23,2.201,0.997,75,0.289
1749039077.6624960899,20.34,0.559,2.283,0.471,77.35,2.208,1.025,75,0.287
1749039077.7628509998,18.00,0.558,2.288,0.499,79.47,2.216,1.052,74,0.264
1749039077.8632268906,15.84,0.556,2.293,0.528,81.53,2.222,1.080,74,0.275
1749039077.9635050297,12.96,0.559,2.297,0.557,83.31,2.236,1.112,73,0.295
1749039078.0638530254,10.80,0.566,2.300,0.585,84.63,2.246,1.148,73,0.323
1749039078.1642270088,8.82,0.566,2.303,0.613,85.54,2.260,1.177,73,0.265
1749039078.2645690441,6.66,0.572,2.305,0.643,86.63,2.272,1.214,72,0.335
1749039078.3649590015,5.04,0.571,2.306,0.674,87.66,2.279,1.244,73,0.265
1749039078.4652500153,3.96,0.570,2.307,0.704,88.69,2.281,1.274,73,0.294
1749039078.5656011105,2.88,0.571,2.308,0.734,89.90,2.280,1.305,72,0.296
1749039078.6659779549,1.98,0.572,2.307,0.764,90.64,2.281,1.336,73,0.294
1749039078.7662808895,0.72,0.574,2.307,0.793,91.39,2.286,1.367,72,0.302
1749039078.8666460514,-0.36,0.575,2.306,0.824,91.90,2.291,1.399,72,0.294
1749039078.9673020840,-1.26,0.574,2.305,0.854,92.19,2.296,1.428,73,0.289
1749039079.0676100254,-1.80,0.577,2.304,0.885,92.48,2.297,1.462,72,0.316
1749039079.1678860188,-2.34,0.582,2.302,0.915,92.88,2.297,1.497,72,0.321
1749039079.2682049274,-2.70,0.576,2.301,0.944,93.16,2.296,1.520,72,0.246
1749039079.3685829639,-3.24,0.588,2.299,0.974,93.28,2.299,1.562,72,0.398
1749039079.4689099789,-3.78,0.582,2.297,1.007,93.33,2.302,1.589,72,0.222
1749039079.5692460537,-4.14,0.579,2.295,1.040,93.22,2.304,1.619,73,0.314
1749039079.6696150303,-4.50,0.587,2.293,1.073,92.99,2.308,1.660,73,0.347
1749039079.7699389458,-4.50,0.582,2.292,1.105,92.76,2.310,1.687,73,0.251
1749039079.8703479767,-4.50,0.580,2.290,1.132,92.48,2.310,1.711,72,0.304
1749039079.9707660675,-4.32,0.578,2.289,1.162,92.36,2.309,1.739,72,0.284
1749039080.0710508823,-4.32,0.573,2.288,1.193,92.13,2.310,1.766,72,0.273
1749039080.1714289188,-3.96,0.581,2.287,1.223,91.73,2.310,1.803,72,0.355
1749039080.2718060017,-3.42,0.581,2.286,1.253,91.27,2.308,1.833,72,0.274
1749039080.3721189499,-3.06,0.589,2.286,1.282,90.81,2.309,1.871,71,0.368
1749039080.4724800587,-2.34,0.580,2.285,1.312,90.58,2.303,1.891,71,0.210
1749039080.5728540421,-1.62,0.579,2.285,1.344,90.24,2.299,1.923,72,0.331
1749039080.6732540131,-0.90,0.587,2.285,1.377,90.13,2.293,1.964,72,0.339
1749039080.7735869884,0.00,0.588,2.285,1.409,89.90,2.286,1.997,72,0.299
1749039080.8740530014,0.72,0.587,2.285,1.439,89.44,2.283,2.026,72,0.299
1749039080.9744319916,1.62,0.590,2.286,1.471,89.09,2.279,2.061,72,0.325
1749039081.0748209953,2.34,0.579,2.286,1.503,88.69,2.276,2.082,72,0.226
1749039081.1752450466,3.06,0.580,2.287,1.533,88.58,2.270,2.113,73,0.335
1749039081.2756400108,3.78,0.580,2.288,1.564,88.46,2.265,2.143,73,0.284
1749039081.3760230541,4.50,0.579,2.289,1.594,88.29,2.261,2.172,73,0.297
1749039081.4765090942,5.22,0.577,2.290,1.623,88.18,2.256,2.199,73,0.290
1749039081.5773119926,5.76,0.573,2.291,1.654,88.06,2.253,2.226,72,0.270
1749039081.6776120663,6.48,0.575,2.291,1.684,88.01,2.246,2.258,73,0.319
1749039081.7779529095,7.20,0.578,2.293,1.714,88.12,2.239,2.289,74,0.302
1749039081.8783409595,7.92,0.578,2.293,1.743,88.29,2.230,2.317,72,0.293
1749039081.9786748886,8.46,0.578,2.294,1.772,88.58,2.223,2.345,73,0.297
1749039082.0790400505,9.00,0.577,2.295,1.802,88.87,2.216,2.373,73,0.289
1749039082.1793410778,9.54,0.576,2.296,1.834,89.21,2.208,2.403,73,0.295
1749039082.2796409130,9.90,0.576,2.296,1.865,89.55,2.201,2.433,72,0.292
1749039082.3800120354,10.44,0.579,2.296,1.895,89.90,2.192,2.464,72,0.319
1749039082.4803810120,11.16,0.579,2.296,1.925,90.36,2.180,2.492,71,0.287
1749039082.5807409286,11.16,0.577,2.296,1.954,90.99,2.175,2.518,71,0.289
1749039082.6810688972,11.34,0.583,2.295,1.984,91.79,2.163,2.552,70,0.339
1749039082.7814190388,11.34,0.584,2.294,2.015,92.70,2.152,2.582,69,0.293
1749039082.8818120956,11.16,0.584,2.292,2.046,93.62,2.143,2.611,70,0.306
1749039082.9821429253,11.16,0.583,2.290,2.077,94.42,2.133,2.639,70,0.292
1749039083.0825319290,10.62,0.586,2.287,2.110,95.34,2.126,2.674,71,0.327
1749039083.1828930378,10.08,0.583,2.284,2.140,96.26,2.120,2.699,70,0.268
1749039083.2832739353,9.18,0.582,2.280,2.170,97.23,2.116,2.728,71,0.311
1749039083.3836240768,8.46,0.577,2.276,2.200,98.26,2.110,2.753,70,0.266
1749039083.4839649200,7.56,0.572,2.272,2.231,99.29,2.106,2.779,71,0.276
1749039083.5843479633,6.66,0.569,2.266,2.260,100.27,2.100,2.804,71,0.277
1749039083.6848330498,5.40,0.571,2.261,2.290,101.01,2.100,2.838,70,0.314
1749039083.7853229046,4.50,0.571,2.255,2.317,101.76,2.095,2.865,70,0.276
1749039083.8857100010,3.60,0.571,2.250,2.343,102.50,2.092,2.892,69,0.300
1749039083.9861180782,2.52,0.575,2.244,2.370,103.30,2.087,2.923,69,0.316
1749039084.0866110325,1.62,0.576,2.236,2.400,104.16,2.079,2.954,69,0.286
1749039084.1869740486,0.54,0.575,2.229,2.429,105.08,2.074,2.982,69,0.290
1749039084.2873980999,-0.36,0.580,2.221,2.459,105.94,2.065,3.018,68,0.334
1749039084.3877580166,-1.44,0.583,2.212,2.489,106.46,2.061,3.052,69,0.298
1749039084.4881320000,-2.52,0.583,2.203,2.517,106.68,2.060,3.083,69,0.305
1749039084.5884768963,-3.60,0.588,2.195,2.546,106.97,2.059,3.118,68,0.333
1749039084.6888210773,-4.86,0.585,2.185,2.576,107.32,2.059,3.147,69,0.268
1749039084.7891559601,-5.76,0.586,2.176,2.606,107.66,2.055,3.180,68,0.327
1749039084.8894898891,-6.84,0.588,2.166,2.636,107.95,2.053,3.213,71,0.309
1749039084.9898910522,-7.74,0.590,2.156,2.667,108.00,2.051,3.248,70,0.316
1749039085.0901839733,-8.64,0.588,2.146,2.698,107.72,2.053,3.279,71,0.289
1749039085.1905078888,-9.54,0.589,2.137,2.727,107.32,2.057,3.311,71,0.320
1749039085.2908940315,-10.08,0.595,2.128,2.757,106.86,2.058,3.347,70,0.337
1749039085.3912711143,-10.26,0.596,2.119,2.787,106.57,2.053,3.380,68,0.310
1749039085.4916450977,-10.44,0.599,2.110,2.816,106.28,2.049,3.411,68,0.329
1749039085.5919890404,-10.44,0.598,2.101,2.847,105.88,2.044,3.442,71,0.302
1749039085.6923689842,-10.62,0.597,2.092,2.880,105.31,2.043,3.475,72,0.315
1749039085.7927401066,-11.34,0.600,2.083,2.912,104.45,2.050,3.511,72,0.331
1749039085.8930659294,-12.06,0.597,2.076,2.944,103.48,2.061,3.540,72,0.288
1749039085.9934439659,-13.32,0.594,2.069,2.974,102.56,2.077,3.568,74,0.304
1749039086.0938289165,-14.22,0.593,2.062,3.006,101.87,2.086,3.599,74,0.314
1749039086.1941969395,-14.94,0.592,2.055,3.038,101.07,2.095,3.628,75,0.298
1749039086.2945530415,-15.66,0.592,2.049,3.070,100.04,2.107,3.659,77,0.315
1749039086.3948769569,-16.38,0.590,2.044,3.100,99.06,2.119,3.685,78,0.297
1749039086.4952960014,-17.10,0.589,2.040,3.131,97.92,2.134,3.712,79,0.302
1749039086.5957040787,-18.36,0.589,2.036,3.160,96.94,2.153,3.737,81,0.311
1749039086.6960809231,-19.44,0.577,2.032,3.191,95.97,2.166,3.752,81,0.222
1749039086.7964859009,-20.70,0.578,2.029,3.222,95.00,2.185,3.779,81,0.341
1749039086.8968410492,-22.32,0.571,2.027,3.253,93.85,2.208,3.794,82,0.231
1749039086.9973011017,-23.76,0.571,2.025,3.284,92.53,2.232,3.816,87,0.322
1749039087.0976109505,-24.84,0.563,2.024,3.313,91.33,2.248,3.829,87,0.222
1749039087.1979930401,-25.92,0.553,2.024,3.342,89.84,2.267,3.839,88,0.248
1749039087.2983360291,-27.54,0.552,2.024,3.369,88.64,2.291,3.853,89,0.285
1749039087.3986539841,-29.88,0.558,2.025,3.396,87.20,2.326,3.866,89,0.314
1749039087.4989709854,-30.96,0.554,2.027,3.422,85.77,2.346,3.875,90,0.233
1749039087.5993800163,-32.22,0.556,2.029,3.448,84.17,2.372,3.886,90,0.308
1749039087.6996979713,-33.84,0.547,2.032,3.475,82.39,2.394,3.885,88,0.201
1749039087.8000268936,-34.92,0.547,2.036,3.503,80.39,2.420,3.893,92,0.304
1749039087.9003551006,-36.54,0.539,2.041,3.530,78.55,2.442,3.891,92,0.202
1749039088.0007259846,-37.62,0.534,2.048,3.557,76.49,2.464,3.892,92,0.256
1749039088.1010971069,-38.70,0.528,2.054,3.583,74.48,2.482,3.892,94,0.219
1749039088.2014300823,-40.50,0.531,2.062,3.608,72.08,2.514,3.886,95,0.293
1749039088.3018169403,-41.58,0.523,2.070,3.632,69.79,2.531,3.879,96,0.187
1749039088.4021699429,-42.30,0.523,2.079,3.654,67.44,2.552,3.876,94,0.273
1749039088.5025479794,-43.38,0.522,2.088,3.675,65.37,2.572,3.871,94,0.236
1749039088.6028730869,-43.92,0.518,2.098,3.697,62.97,2.587,3.866,93,0.219
1749039088.7032721043,-44.82,0.514,2.110,3.718,60.79,2.604,3.859,94,0.229
1749039088.8036589622,-45.54,0.511,2.122,3.739,58.33,2.620,3.852,97,0.224
1749039088.9040129185,-46.26,0.509,2.136,3.761,55.69,2.638,3.844,95,0.234
1749039089.0044059753,-46.80,0.508,2.150,3.781,53.23,2.654,3.838,98,0.225
1749039089.1047570705,-47.70,0.504,2.165,3.799,50.65,2.668,3.825,96,0.214
1749039089.2051429749,-48.60,0.503,2.179,3.816,48.30,2.682,3.813,95,0.233
1749039089.3055291176,-48.96,0.495,2.194,3.832,45.89,2.688,3.806,73,0.173
1749039089.4058609009,-50.58,0.495,2.210,3.848,43.54,2.701,3.787,94,0.245
1749039089.5062310696,-50.94,0.491,2.226,3.863,41.14,2.710,3.779,73,0.186
1749039089.6065530777,-51.84,0.493,2.244,3.877,38.62,2.724,3.764,74,0.247
1749039089.7069249153,-48.60,0.466,2.262,3.891,36.10,2.717,3.790,72,0.023
1749039089.8073880672,-53.46,0.486,2.280,3.904,33.52,2.737,3.738,97,0.400
1749039089.9077410698,-50.40,0.462,2.299,3.916,31.17,2.735,3.764,95,0.000
1749039090.0081028938,-51.30,0.459,2.317,3.926,28.71,2.741,3.750,74,0.276
1749039090.1084349155,-52.02,0.455,2.331,3.934,26.93,2.743,3.741,92,0.140
1749039090.2088201046,-57.60,0.491,2.346,3.941,25.73,2.763,3.682,90,0.400
1749039090.3091990948,-58.32,0.481,2.362,3.948,23.89,2.759,3.676,90,0.036
1749039090.4095549583,-55.62,0.462,2.377,3.955,22.06,2.762,3.700,92,0.128
1749039090.5099310875,-60.66,0.489,2.396,3.962,19.65,2.765,3.641,88,0.400
1749039090.6103119850,-62.10,0.495,2.419,3.970,17.13,2.769,3.620,84,0.162
1749039090.7106769085,-63.54,0.504,2.443,3.976,14.09,2.771,3.593,80,0.301
1749039090.8110859394,-64.98,0.524,2.460,3.980,12.20,2.777,3.563,76,0.326
1749039090.9114260674,-65.34,0.538,2.478,3.984,10.43,2.787,3.544,72,0.297
1749039091.0117170811,-65.34,0.553,2.501,3.987,7.62,2.796,3.520,68,0.334
1749039091.1120789051,-65.34,0.564,2.527,3.990,4.35,2.801,3.496,64,0.316
1749039091.2123870850,-65.34,0.593,2.559,3.991,0.11,2.808,3.452,60,0.400
1749039091.3127400875,-64.98,0.611,2.594,3.990,-4.64,2.807,3.417,59,0.347
1749039091.4130890369,-63.90,0.619,2.628,3.986,-9.17,2.808,3.394,58,0.339
1749039091.5134160519,-63.18,0.629,2.661,3.979,-13.64,2.805,3.366,58,0.383
1749039091.6137990952,-61.74,0.632,2.694,3.970,-18.33,2.803,3.347,56,0.331
1749039091.7141270638,-59.76,0.638,2.730,3.956,-23.72,2.802,3.322,55,0.383
1749039091.8145670891,-57.42,0.642,2.763,3.940,-28.82,2.805,3.299,55,0.361
1749039091.9149100780,-54.90,0.648,2.794,3.921,-33.63,2.811,3.273,54,0.387
1749039092.0152630806,-52.02,0.649,2.824,3.899,-38.27,2.821,3.250,54,0.353
1749039092.1156029701,-48.96,0.646,2.852,3.875,-43.32,2.826,3.230,52,0.335
1749039092.2159640789,-45.36,0.649,2.878,3.848,-48.30,2.837,3.201,52,0.388
1749039092.3163170815,-41.94,0.647,2.902,3.819,-52.88,2.848,3.174,51,0.338
1749039092.4166760445,-37.98,0.648,2.923,3.789,-57.52,2.861,3.144,50,0.374
1749039092.5170989037,-33.66,0.646,2.941,3.757,-62.22,2.875,3.114,50,0.341
1749039092.6174390316,-29.34,0.646,2.957,3.724,-66.58,2.890,3.081,52,0.369
1749039092.7177340984,-24.48,0.646,2.970,3.690,-70.59,2.913,3.046,50,0.353
1749039092.8180398941,-19.26,0.644,2.982,3.655,-73.97,2.946,3.012,51,0.346
1749039092.9184188843,-14.22,0.642,2.991,3.619,-77.18,2.975,2.977,51,0.346
1749039093.0187280178,-8.82,0.644,2.998,3.583,-80.27,3.008,2.939,52,0.375
1749039093.1190800667,-4.14,0.645,3.003,3.547,-83.14,3.034,2.902,53,0.358
1749039093.2194108963,0.36,0.648,3.007,3.512,-85.20,3.065,2.867,55,0.376
1749039093.3197870255,5.04,0.648,3.009,3.477,-86.69,3.103,2.836,57,0.350
1749039093.4201989174,9.18,0.645,3.011,3.440,-88.18,3.134,2.807,57,0.345
1749039093.5205678940,13.32,0.638,3.012,3.403,-89.84,3.161,2.783,57,0.313
1749039093.6209409237,16.92,0.639,3.011,3.365,-91.04,3.186,2.750,59,0.380
1749039093.7213039398,19.44,0.638,3.010,3.329,-91.62,3.205,2.722,60,0.332
1749039093.8216969967,22.32,0.633,3.009,3.293,-92.02,3.229,2.699,59,0.330
1749039093.9220790863,25.20,0.630,3.008,3.258,-92.36,3.252,2.678,61,0.331
1749039094.0223870277,27.72,0.632,3.007,3.224,-92.13,3.280,2.654,64,0.371
1749039094.1227610111,29.70,0.634,3.006,3.189,-91.04,3.310,2.632,65,0.351
1749039094.2230958939,31.32,0.631,3.005,3.154,-89.27,3.340,2.619,62,0.322
