Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749038156.7914640903,0.403,0.397,0.400,0.400,0.000,0.138,0.138,0.000
1749038156.8919279575,0.000,0.000,0.000,0.000,0.400,0.138,0.138,0.138
1749038156.9922599792,0.160,0.155,0.157,0.157,0.000,0.137,0.137,0.138
1749038157.0926260948,0.121,0.117,0.119,0.119,0.157,0.139,0.139,0.137
1749038157.1929891109,0.125,0.120,0.123,0.123,0.119,0.138,0.138,0.139
1749038157.2932350636,0.127,0.122,0.125,0.125,0.123,0.138,0.138,0.138
1749038157.3936340809,0.129,0.123,0.126,0.126,0.125,0.138,0.138,0.138
1749038157.4939570427,0.032,0.030,0.031,0.031,0.126,0.125,0.125,0.138
1749038157.5943090916,0.102,0.098,0.100,0.100,0.031,0.117,0.117,0.125
1749038157.6946580410,0.025,0.024,0.025,0.025,0.100,0.104,0.104,0.117
1749038157.7950019836,0.056,0.054,0.055,0.055,0.025,0.093,0.093,0.104
1749038157.8953800201,0.039,0.037,0.038,0.038,0.055,0.083,0.083,0.093
1749038157.9956920147,0.020,0.020,0.020,0.020,0.038,0.072,0.072,0.083
1749038158.0959880352,0.021,0.020,0.021,0.021,0.020,0.061,0.061,0.072
1749038158.1963419914,0.030,0.028,0.029,0.029,0.021,0.054,0.054,0.061
1749038158.2966680527,0.028,0.027,0.028,0.028,0.029,0.048,0.048,0.054
1749038158.3970820904,0.040,0.039,0.040,0.040,0.028,0.046,0.046,0.048
1749038158.4974069595,0.023,0.022,0.023,0.023,0.040,0.042,0.042,0.046
1749038158.5977530479,0.025,0.024,0.024,0.024,0.023,0.039,0.039,0.042
1749038158.6980900764,0.037,0.036,0.037,0.037,0.024,0.038,0.038,0.039
1749038158.7983748913,0.013,0.013,0.013,0.013,0.037,0.035,0.035,0.038
1749038158.8986670971,0.000,0.000,0.013,0.013,0.037,0.035,0.035,0.038
1749038158.8986999989,0.030,0.029,0.029,0.029,0.013,0.033,0.033,0.035
1749038158.9990119934,0.000,0.000,0.029,0.029,0.013,0.033,0.033,0.035
1749038158.9990520477,0.010,0.010,0.010,0.010,0.029,0.030,0.030,0.033
1749038159.0993928909,0.000,0.000,0.010,0.010,0.029,0.030,0.030,0.033
1749038159.0994250774,0.010,0.010,0.010,0.010,0.010,0.026,0.026,0.030
1749038159.1997749805,0.000,0.000,0.010,0.010,0.010,0.026,0.026,0.030
1749038159.1998119354,0.025,0.025,0.025,0.025,0.010,0.025,0.025,0.026
1749038159.3001060486,0.000,0.000,0.025,0.025,0.010,0.025,0.025,0.026
1749038159.3001420498,0.024,0.023,0.023,0.023,0.025,0.025,0.025,0.025
1749038159.4005279541,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.4415159225,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.5449109077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.6384930611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.7418470383,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.8350930214,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038159.9386329651,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.0421938896,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.1355619431,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.2392330170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.3324580193,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.4361629486,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.5396640301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.6330559254,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.7367908955,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.8300330639,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038160.9334619045,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.0375959873,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.1308259964,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.2343370914,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.3284399509,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.4321300983,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.5356938839,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.6290559769,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.7324829102,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.8260009289,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038161.9295289516,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.0332589149,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.1264569759,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.2300090790,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.3234829903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.4273049831,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.5306379795,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.6238949299,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.7274529934,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038162.8206620216,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.0244259834,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.0281078815,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.1212689877,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.2247459888,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.3284881115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.4219610691,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.5252170563,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.6185278893,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.7220590115,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.8255190849,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038163.9186949730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.0222980976,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.1156680584,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.2192299366,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.3226180077,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.4162039757,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.5201759338,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.6135790348,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.7173171043,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
1749038164.7173509598,0.000,0.000,0.000,0.000,0.000,-0.064,-0.064,0.000
1749038164.8209710121,0.000,0.000,0.000,0.000,0.000,-0.064,-0.064,0.000
1749038164.8210060596,0.177,0.190,0.184,0.184,0.000,-0.062,-0.062,-0.064
1749038164.9213149548,0.000,0.000,0.184,0.184,0.000,-0.062,-0.062,-0.064
1749038164.9213459492,0.000,0.000,0.000,0.000,0.184,-0.065,-0.065,-0.062
1749038165.0216879845,0.000,0.000,0.000,0.000,0.184,-0.065,-0.065,-0.062
1749038165.0217189789,0.026,0.029,0.028,0.028,0.000,-0.062,-0.062,-0.065
1749038165.1221420765,0.000,0.000,0.028,0.028,0.000,-0.062,-0.062,-0.065
1749038165.1221849918,0.000,0.000,0.000,0.000,0.028,-0.062,-0.062,-0.062
1749038165.2225480080,0.000,0.000,0.000,0.000,0.000,-0.062,-0.062,-0.062
1749038165.3229351044,0.000,0.000,0.000,0.000,0.000,-0.062,-0.062,-0.062
1749038165.4232890606,0.000,0.000,0.000,0.000,0.000,-0.062,-0.062,-0.062
1749038165.5237228870,0.000,0.000,0.000,0.000,0.000,-0.062,-0.062,-0.062
1749038165.6240799427,0.380,0.420,0.400,0.400,0.000,0.031,0.031,-0.062
1749038165.7244620323,0.000,0.000,0.000,0.000,0.400,0.059,0.059,0.031
1749038165.8248410225,0.229,0.241,0.235,0.235,0.000,0.090,0.090,0.059
1749038165.9252340794,0.166,0.173,0.169,0.169,0.235,0.117,0.117,0.090
1749038166.0256330967,0.238,0.245,0.242,0.242,0.169,0.146,0.146,0.117
1749038166.1260139942,0.243,0.249,0.246,0.246,0.242,0.173,0.173,0.146
1749038166.2263948917,0.231,0.236,0.234,0.234,0.246,0.194,0.194,0.173
1749038166.3267529011,0.216,0.220,0.218,0.218,0.234,0.207,0.207,0.194
1749038166.4275460243,0.252,0.256,0.254,0.254,0.218,0.221,0.221,0.207
1749038166.5278649330,0.227,0.231,0.229,0.229,0.254,0.231,0.231,0.221
1749038166.6282360554,0.252,0.257,0.254,0.254,0.229,0.240,0.240,0.231
1749038166.7285869122,0.224,0.230,0.227,0.227,0.254,0.245,0.245,0.240
1749038166.8289160728,0.243,0.249,0.246,0.246,0.227,0.250,0.250,0.245
1749038166.9292819500,0.251,0.260,0.256,0.256,0.246,0.257,0.257,0.250
1749038167.0296208858,0.241,0.250,0.245,0.245,0.256,0.261,0.261,0.257
1749038167.1299719810,0.260,0.272,0.266,0.266,0.245,0.266,0.266,0.261
1749038167.2303590775,0.268,0.281,0.274,0.274,0.266,0.274,0.274,0.266
1749038167.3307199478,0.258,0.273,0.265,0.265,0.274,0.279,0.279,0.274
1749038167.4310960770,0.264,0.281,0.273,0.273,0.265,0.283,0.283,0.279
1749038167.5314400196,0.283,0.302,0.292,0.292,0.273,0.290,0.290,0.283
1749038167.6318130493,0.277,0.297,0.287,0.287,0.292,0.296,0.296,0.290
1749038167.7322149277,0.270,0.289,0.279,0.279,0.287,0.300,0.300,0.296
1749038167.8325769901,0.288,0.309,0.298,0.298,0.279,0.305,0.305,0.300
1749038167.9329049587,0.269,0.288,0.279,0.279,0.298,0.307,0.307,0.305
1749038168.0332190990,0.303,0.325,0.314,0.314,0.279,0.313,0.313,0.307
1749038168.1335968971,0.254,0.272,0.263,0.263,0.314,0.313,0.313,0.313
1749038168.2339749336,0.290,0.310,0.300,0.300,0.263,0.314,0.314,0.313
1749038168.3343009949,0.298,0.318,0.308,0.308,0.300,0.319,0.319,0.314
1749038168.4347751141,0.279,0.297,0.288,0.288,0.308,0.320,0.320,0.319
1749038168.5350039005,0.312,0.330,0.321,0.321,0.288,0.325,0.325,0.320
1749038168.6353759766,0.270,0.285,0.277,0.277,0.321,0.325,0.325,0.325
1749038168.7357039452,0.293,0.308,0.301,0.301,0.277,0.325,0.325,0.325
1749038168.8360319138,0.303,0.318,0.311,0.311,0.301,0.328,0.328,0.325
1749038168.9363720417,0.311,0.324,0.318,0.318,0.311,0.332,0.332,0.328
1749038169.0366890430,0.292,0.303,0.298,0.298,0.318,0.333,0.333,0.332
1749038169.1370480061,0.295,0.304,0.299,0.299,0.298,0.333,0.333,0.333
1749038169.2373809814,0.277,0.284,0.281,0.281,0.299,0.330,0.330,0.333
1749038169.3377039433,0.318,0.324,0.321,0.321,0.281,0.332,0.332,0.330
1749038169.4380729198,0.317,0.320,0.318,0.318,0.321,0.336,0.336,0.332
1749038169.5384190083,0.319,0.320,0.320,0.320,0.318,0.339,0.339,0.336
1749038169.6387300491,0.316,0.315,0.315,0.315,0.320,0.342,0.342,0.339
1749038169.7390649319,0.303,0.302,0.302,0.302,0.315,0.341,0.341,0.342
1749038169.8394520283,0.351,0.350,0.351,0.351,0.302,0.347,0.347,0.341
1749038169.9397630692,0.285,0.285,0.285,0.285,0.351,0.346,0.346,0.347
1749038170.0401101112,0.309,0.312,0.310,0.310,0.285,0.344,0.344,0.346
1749038170.1404719353,0.265,0.269,0.267,0.267,0.310,0.337,0.337,0.344
1749038170.2407999039,0.272,0.279,0.275,0.275,0.267,0.330,0.330,0.337
1749038170.3411760330,0.249,0.258,0.254,0.254,0.275,0.322,0.322,0.330
1749038170.4414858818,0.231,0.242,0.236,0.236,0.254,0.311,0.311,0.322
1749038170.5418360233,0.247,0.262,0.254,0.254,0.236,0.303,0.303,0.311
1749038170.6422131062,0.260,0.280,0.270,0.270,0.254,0.300,0.300,0.303
1749038170.7426180840,0.243,0.266,0.255,0.255,0.270,0.297,0.297,0.300
1749038170.8429169655,0.172,0.192,0.182,0.182,0.255,0.283,0.283,0.297
1749038170.9432780743,0.282,0.336,0.309,0.309,0.182,0.285,0.285,0.283
1749038171.0436658859,0.253,0.311,0.282,0.282,0.309,0.291,0.291,0.285
1749038171.1440479755,0.268,0.341,0.305,0.305,0.282,0.298,0.298,0.291
1749038171.2443540096,0.147,0.190,0.168,0.168,0.305,0.286,0.286,0.298
1749038171.3447020054,0.180,0.238,0.209,0.209,0.168,0.273,0.273,0.286
1749038171.4450480938,0.320,0.440,0.380,0.380,0.209,0.289,0.289,0.273
1749038171.5454099178,0.191,0.270,0.231,0.231,0.380,0.292,0.292,0.289
1749038171.6457650661,0.218,0.316,0.267,0.267,0.231,0.291,0.291,0.292
1749038171.7461190224,0.185,0.276,0.230,0.230,0.267,0.286,0.286,0.291
1749038171.8465309143,0.189,0.288,0.238,0.238,0.230,0.282,0.282,0.286
1749038171.9474260807,0.198,0.309,0.254,0.254,0.238,0.280,0.280,0.282
1749038172.0477199554,0.191,0.303,0.247,0.247,0.254,0.279,0.279,0.280
1749038172.1480801105,0.161,0.258,0.210,0.210,0.247,0.272,0.272,0.279
1749038172.2484519482,0.207,0.334,0.271,0.271,0.210,0.273,0.273,0.272
1749038172.3488121033,0.184,0.298,0.241,0.241,0.271,0.273,0.273,0.273
1749038172.4491519928,0.224,0.365,0.294,0.294,0.241,0.279,0.279,0.273
1749038172.5495040417,0.204,0.335,0.270,0.270,0.294,0.285,0.285,0.279
1749038172.6498188972,0.214,0.352,0.283,0.283,0.270,0.290,0.290,0.285
1749038172.7502150536,0.192,0.313,0.252,0.252,0.283,0.290,0.290,0.290
1749038172.8505198956,0.226,0.366,0.296,0.296,0.252,0.295,0.295,0.290
1749038172.9508240223,0.229,0.369,0.299,0.299,0.296,0.302,0.302,0.295
1749038173.0512149334,0.206,0.330,0.268,0.268,0.299,0.303,0.303,0.302
1749038173.1515638828,0.219,0.346,0.282,0.282,0.268,0.304,0.304,0.303
1749038173.2519619465,0.194,0.302,0.248,0.248,0.282,0.301,0.301,0.304
1749038173.3523099422,0.213,0.328,0.271,0.271,0.248,0.299,0.299,0.301
1749038173.4526340961,0.238,0.359,0.298,0.298,0.271,0.303,0.303,0.299
1749038173.5529980659,0.211,0.313,0.262,0.262,0.298,0.303,0.303,0.303
1749038173.6533689499,0.215,0.311,0.263,0.263,0.262,0.301,0.301,0.303
1749038173.7537350655,0.224,0.318,0.271,0.271,0.263,0.300,0.300,0.301
1749038173.8541090488,0.215,0.298,0.257,0.257,0.271,0.298,0.298,0.300
1749038173.9544489384,0.254,0.345,0.300,0.300,0.257,0.301,0.301,0.298
1749038174.0548191071,0.232,0.307,0.270,0.270,0.300,0.302,0.302,0.301
1749038174.1551070213,0.242,0.313,0.277,0.277,0.270,0.303,0.303,0.302
1749038174.2554159164,0.241,0.303,0.272,0.272,0.277,0.303,0.303,0.303
1749038174.3557839394,0.243,0.297,0.270,0.270,0.272,0.302,0.302,0.303
1749038174.4561240673,0.275,0.326,0.300,0.300,0.270,0.306,0.306,0.302
1749038174.5564379692,0.300,0.353,0.327,0.327,0.300,0.315,0.315,0.306
1749038174.6567780972,0.253,0.293,0.273,0.273,0.327,0.316,0.316,0.315
1749038174.7570979595,0.248,0.283,0.266,0.266,0.273,0.313,0.313,0.316
1749038174.8574099541,0.341,0.382,0.362,0.362,0.266,0.323,0.323,0.313
1749038174.9576919079,0.288,0.317,0.303,0.303,0.362,0.330,0.330,0.323
1749038175.0579960346,0.235,0.254,0.244,0.244,0.303,0.323,0.323,0.330
1749038175.1583170891,0.314,0.333,0.323,0.323,0.244,0.324,0.324,0.323
1749038175.2586588860,0.258,0.269,0.264,0.264,0.323,0.322,0.322,0.324
1749038175.3589599133,0.299,0.308,0.303,0.303,0.264,0.322,0.322,0.322
1749038175.4592781067,0.319,0.325,0.322,0.322,0.303,0.327,0.327,0.322
1749038175.5596120358,0.283,0.286,0.284,0.284,0.322,0.327,0.327,0.327
1749038175.6599059105,0.325,0.326,0.325,0.325,0.284,0.331,0.331,0.327
1749038175.7602069378,0.291,0.290,0.290,0.290,0.325,0.331,0.331,0.331
1749038175.8605270386,0.281,0.279,0.280,0.280,0.290,0.328,0.328,0.331
1749038175.9608459473,0.287,0.283,0.285,0.285,0.280,0.325,0.325,0.328
1749038176.0611500740,0.324,0.318,0.321,0.321,0.285,0.329,0.329,0.325
1749038176.1614859104,0.295,0.288,0.292,0.292,0.321,0.329,0.329,0.329
1749038176.2617919445,0.314,0.305,0.309,0.309,0.292,0.331,0.331,0.329
1749038176.3620600700,0.268,0.260,0.264,0.264,0.309,0.326,0.326,0.331
1749038176.4624099731,0.329,0.318,0.324,0.324,0.264,0.328,0.328,0.326
1749038176.5627501011,0.316,0.305,0.310,0.310,0.324,0.332,0.332,0.328
1749038176.6630969048,0.321,0.309,0.315,0.315,0.310,0.335,0.335,0.332
1749038176.7634429932,0.289,0.279,0.284,0.284,0.315,0.333,0.333,0.335
1749038176.8637430668,0.328,0.317,0.322,0.322,0.284,0.335,0.335,0.333
1749038176.9640700817,0.339,0.328,0.333,0.333,0.322,0.341,0.341,0.335
1749038177.0643870831,0.297,0.287,0.292,0.292,0.333,0.340,0.340,0.341
1749038177.1647179127,0.334,0.323,0.328,0.328,0.292,0.342,0.342,0.340
1749038177.2650959492,0.235,0.227,0.231,0.231,0.328,0.332,0.332,0.342
1749038177.3654620647,0.358,0.350,0.354,0.354,0.231,0.335,0.335,0.332
1749038177.4658219814,0.272,0.268,0.270,0.270,0.354,0.333,0.333,0.335
1749038177.5661931038,0.294,0.291,0.292,0.292,0.270,0.330,0.330,0.333
1749038177.6665050983,0.303,0.302,0.303,0.303,0.292,0.330,0.330,0.330
1749038177.7674810886,0.267,0.269,0.268,0.268,0.303,0.326,0.326,0.330
1749038177.8677930832,0.305,0.310,0.307,0.307,0.268,0.326,0.326,0.326
1749038177.9681160450,0.292,0.299,0.295,0.295,0.307,0.326,0.326,0.326
1749038178.0684959888,0.286,0.295,0.291,0.291,0.295,0.325,0.325,0.326
1749038178.1688609123,0.306,0.317,0.312,0.312,0.291,0.328,0.328,0.325
1749038178.2692399025,0.313,0.327,0.320,0.320,0.312,0.332,0.332,0.328
1749038178.3695969582,0.290,0.305,0.298,0.298,0.320,0.333,0.333,0.332
1749038178.4699261189,0.310,0.329,0.319,0.319,0.298,0.336,0.336,0.333
1749038178.5702879429,0.305,0.326,0.315,0.315,0.319,0.339,0.339,0.336
1749038178.6706099510,0.266,0.287,0.276,0.276,0.315,0.335,0.335,0.339
1749038178.7709269524,0.323,0.351,0.337,0.337,0.276,0.338,0.338,0.335
1749038178.8713319302,0.286,0.313,0.299,0.299,0.337,0.339,0.339,0.338
1749038178.9716379642,0.262,0.289,0.276,0.276,0.299,0.335,0.335,0.339
1749038179.0720019341,0.294,0.327,0.310,0.310,0.276,0.334,0.334,0.335
1749038179.1723270416,0.300,0.335,0.318,0.318,0.310,0.336,0.336,0.334
1749038179.2726581097,0.279,0.315,0.297,0.297,0.318,0.336,0.336,0.336
1749038179.3730330467,0.301,0.341,0.321,0.321,0.297,0.338,0.338,0.336
1749038179.4733788967,0.272,0.310,0.291,0.291,0.321,0.337,0.337,0.338
1749038179.5737218857,0.270,0.308,0.289,0.289,0.291,0.334,0.334,0.337
1749038179.6740939617,0.298,0.341,0.320,0.320,0.289,0.335,0.335,0.334
1749038179.7744100094,0.282,0.322,0.302,0.302,0.320,0.336,0.336,0.335
1749038179.8747808933,0.317,0.361,0.339,0.339,0.302,0.341,0.341,0.336
1749038179.9751629829,0.247,0.279,0.263,0.263,0.339,0.337,0.337,0.341
1749038180.0755569935,0.304,0.343,0.323,0.323,0.263,0.337,0.337,0.337
1749038180.1759619713,0.269,0.302,0.286,0.286,0.323,0.335,0.335,0.337
1749038180.2763330936,0.319,0.355,0.337,0.337,0.286,0.339,0.339,0.335
1749038180.3766939640,0.285,0.314,0.300,0.300,0.337,0.340,0.340,0.339
1749038180.4770760536,0.299,0.325,0.312,0.312,0.300,0.340,0.340,0.340
1749038180.5774331093,0.274,0.296,0.285,0.285,0.312,0.337,0.337,0.340
1749038180.6778368950,0.302,0.322,0.312,0.312,0.285,0.337,0.337,0.337
1749038180.7782120705,0.285,0.300,0.292,0.292,0.312,0.335,0.335,0.337
1749038180.8785350323,0.334,0.347,0.341,0.341,0.292,0.340,0.340,0.335
1749038180.9790539742,0.271,0.278,0.274,0.274,0.341,0.337,0.337,0.340
1749038181.0794060230,0.334,0.338,0.336,0.336,0.274,0.340,0.340,0.337
1749038181.1797881126,0.285,0.285,0.285,0.285,0.336,0.339,0.339,0.340
1749038181.2801620960,0.314,0.309,0.311,0.311,0.285,0.338,0.338,0.339
1749038181.3804941177,0.306,0.297,0.302,0.302,0.311,0.338,0.338,0.338
1749038181.4808719158,0.347,0.332,0.339,0.339,0.302,0.342,0.342,0.338
1749038181.5812199116,0.306,0.289,0.298,0.298,0.339,0.343,0.343,0.342
1749038181.6815240383,0.306,0.284,0.295,0.295,0.298,0.340,0.340,0.343
1749038181.7818489075,0.367,0.337,0.352,0.352,0.295,0.345,0.345,0.340
1749038181.8822369576,0.285,0.258,0.271,0.271,0.352,0.342,0.342,0.345
1749038181.9826118946,0.422,0.378,0.400,0.400,0.271,0.353,0.353,0.342
1749038182.0829579830,0.311,0.276,0.293,0.293,0.400,0.355,0.355,0.353
1749038182.1833341122,0.352,0.309,0.331,0.331,0.293,0.355,0.355,0.355
1749038182.2836680412,0.327,0.283,0.305,0.305,0.331,0.354,0.354,0.355
1749038182.3840320110,0.334,0.280,0.307,0.307,0.305,0.351,0.351,0.354
1749038182.4844009876,0.335,0.277,0.306,0.306,0.307,0.348,0.348,0.351
1749038182.5847609043,0.341,0.278,0.310,0.310,0.306,0.347,0.347,0.348
1749038182.6851160526,0.365,0.294,0.329,0.329,0.310,0.348,0.348,0.347
1749038182.7854750156,0.293,0.233,0.263,0.263,0.329,0.342,0.342,0.348
1749038182.8858640194,0.367,0.289,0.328,0.328,0.263,0.341,0.341,0.342
1749038182.9862430096,0.342,0.266,0.304,0.304,0.328,0.341,0.341,0.341
1749038183.0865769386,0.317,0.244,0.281,0.281,0.304,0.337,0.337,0.341
1749038183.1869499683,0.185,0.143,0.164,0.164,0.281,0.315,0.315,0.337
1749038183.2874159813,0.456,0.344,0.400,0.400,0.164,0.338,0.338,0.315
1749038183.3877129555,0.201,0.150,0.176,0.176,0.400,0.333,0.333,0.338
1749038183.4880630970,0.132,0.099,0.115,0.115,0.176,0.302,0.302,0.333
1749038183.5883638859,0.463,0.337,0.400,0.400,0.115,0.323,0.323,0.302
1749038183.6887140274,0.219,0.158,0.189,0.189,0.400,0.322,0.322,0.323
1749038183.7890589237,0.255,0.181,0.218,0.218,0.189,0.309,0.309,0.322
1749038183.8894219398,0.312,0.220,0.266,0.266,0.218,0.304,0.304,0.309
1749038183.9897649288,0.394,0.276,0.335,0.335,0.266,0.313,0.313,0.304
1749038184.0901811123,0.205,0.142,0.174,0.174,0.335,0.301,0.301,0.313
1749038184.1905300617,0.216,0.150,0.183,0.183,0.174,0.281,0.281,0.301
1749038184.2908749580,0.478,0.322,0.400,0.400,0.183,0.317,0.317,0.281
1749038184.3912589550,0.184,0.122,0.153,0.153,0.400,0.317,0.317,0.317
1749038184.4915759563,0.342,0.224,0.283,0.283,0.153,0.314,0.314,0.317
1749038184.5919430256,0.308,0.200,0.254,0.254,0.283,0.313,0.313,0.314
1749038184.6923189163,0.287,0.185,0.236,0.236,0.254,0.306,0.306,0.313
1749038184.7926769257,0.273,0.175,0.224,0.224,0.236,0.296,0.296,0.306
1749038184.8930289745,0.297,0.190,0.244,0.244,0.224,0.289,0.289,0.296
1749038184.9933791161,0.371,0.233,0.302,0.302,0.244,0.293,0.293,0.289
1749038185.0937359333,0.302,0.188,0.245,0.245,0.302,0.292,0.292,0.293
1749038185.1940429211,0.292,0.181,0.237,0.237,0.245,0.287,0.287,0.292
1749038185.2944040298,0.277,0.171,0.224,0.224,0.237,0.280,0.280,0.287
1749038185.3947789669,0.276,0.170,0.223,0.223,0.224,0.273,0.273,0.280
1749038185.4952208996,0.299,0.184,0.242,0.242,0.223,0.270,0.270,0.273
1749038185.5955510139,0.298,0.181,0.240,0.240,0.242,0.269,0.269,0.270
1749038185.6959059238,0.278,0.168,0.223,0.223,0.240,0.265,0.265,0.269
1749038185.7962799072,0.267,0.161,0.214,0.214,0.223,0.260,0.260,0.265
1749038185.8966660500,0.263,0.158,0.211,0.211,0.214,0.255,0.255,0.260
1749038185.9971010685,0.283,0.170,0.226,0.226,0.211,0.252,0.252,0.255
1749038186.0975151062,0.250,0.149,0.200,0.200,0.226,0.247,0.247,0.252
1749038186.1978449821,0.287,0.170,0.228,0.228,0.200,0.246,0.246,0.247
1749038186.2981500626,0.243,0.143,0.193,0.193,0.228,0.242,0.242,0.246
1749038186.3984560966,0.011,0.007,0.009,0.009,0.193,0.209,0.209,0.242
1749038186.4988629818,0.505,0.295,0.400,0.400,0.009,0.239,0.239,0.209
1749038186.5992169380,0.039,0.023,0.031,0.031,0.400,0.230,0.230,0.239
1749038186.6995310783,0.114,0.067,0.091,0.091,0.031,0.206,0.206,0.230
1749038186.7998321056,0.510,0.290,0.400,0.400,0.091,0.231,0.231,0.206
1749038186.9001801014,0.000,0.000,0.000,0.000,0.400,0.211,0.211,0.231
1749038187.0005660057,0.512,0.288,0.400,0.400,0.000,0.238,0.238,0.211
1749038187.1008698940,0.181,0.102,0.141,0.141,0.400,0.244,0.244,0.238
1749038187.2011859417,0.407,0.227,0.317,0.317,0.141,0.257,0.257,0.244
1749038187.3015279770,0.420,0.232,0.326,0.326,0.317,0.278,0.278,0.257
1749038187.4018290043,0.431,0.236,0.334,0.334,0.326,0.297,0.297,0.278
1749038187.5021960735,0.508,0.277,0.392,0.392,0.334,0.321,0.321,0.297
1749038187.6025540829,0.448,0.244,0.346,0.346,0.392,0.338,0.338,0.321
1749038187.7028810978,0.508,0.277,0.392,0.392,0.346,0.356,0.356,0.338
1749038187.8032679558,0.491,0.268,0.380,0.380,0.392,0.371,0.371,0.356
1749038187.9036049843,0.517,0.283,0.400,0.400,0.380,0.393,0.393,0.371
1749038188.0039119720,0.396,0.218,0.307,0.307,0.400,0.395,0.395,0.393
1749038188.1042089462,0.468,0.260,0.364,0.364,0.307,0.396,0.396,0.395
1749038188.2045099735,0.445,0.251,0.348,0.348,0.364,0.397,0.397,0.396
1749038188.3048360348,0.412,0.237,0.325,0.325,0.348,0.392,0.392,0.397
1749038188.4051060677,0.443,0.262,0.353,0.353,0.325,0.390,0.390,0.392
1749038188.5054171085,0.413,0.251,0.332,0.332,0.353,0.387,0.387,0.390
1749038188.6058089733,0.401,0.252,0.326,0.326,0.332,0.382,0.382,0.387
1749038188.7062070370,0.398,0.259,0.329,0.329,0.326,0.378,0.378,0.382
1749038188.8066060543,0.431,0.292,0.361,0.361,0.329,0.380,0.380,0.378
