Time,v_l,v_r,u0,u1,u2,e0,e1,e2
1749039451.7932560444,0.180,0.170,0.175,0.175,0.162,0.189,0.189,0.189
1749039451.8934350014,0.179,0.170,0.174,0.174,0.175,0.190,0.190,0.189
1749039451.9935970306,0.196,0.188,0.192,0.192,0.174,0.193,0.193,0.190
1749039452.0937969685,0.148,0.144,0.146,0.146,0.192,0.190,0.190,0.193
1749039452.1940419674,0.186,0.183,0.185,0.185,0.146,0.191,0.191,0.190
1749039452.2942121029,0.159,0.157,0.158,0.158,0.185,0.189,0.189,0.191
1749039452.3944170475,0.158,0.158,0.158,0.158,0.158,0.186,0.186,0.189
1749039452.4946820736,0.156,0.158,0.157,0.157,0.158,0.184,0.184,0.186
1749039452.5949239731,0.143,0.147,0.145,0.145,0.157,0.180,0.180,0.184
1749039452.6950850487,0.165,0.172,0.169,0.169,0.145,0.179,0.179,0.180
1749039452.7953140736,0.126,0.132,0.129,0.129,0.169,0.175,0.175,0.179
1749039452.8955609798,0.139,0.148,0.143,0.143,0.129,0.170,0.170,0.175
1749039452.9958000183,0.139,0.150,0.145,0.145,0.143,0.168,0.168,0.170
1749039453.0960888863,0.100,0.110,0.105,0.105,0.145,0.160,0.160,0.168
1749039453.1962580681,0.154,0.171,0.162,0.162,0.105,0.160,0.160,0.160
1749039453.2964060307,0.114,0.129,0.122,0.122,0.162,0.157,0.157,0.160
1749039453.3965830803,0.129,0.152,0.141,0.141,0.122,0.155,0.155,0.157
1749039453.4968070984,0.118,0.142,0.130,0.130,0.141,0.153,0.153,0.155
1749039453.5970330238,0.121,0.148,0.135,0.135,0.130,0.152,0.152,0.153
1749039453.6972041130,0.120,0.150,0.135,0.135,0.135,0.151,0.151,0.152
1749039453.7973549366,0.131,0.164,0.147,0.147,0.135,0.152,0.152,0.151
1749039453.8975191116,0.117,0.148,0.133,0.133,0.147,0.152,0.152,0.152
1749039453.9977018833,0.134,0.171,0.152,0.152,0.133,0.154,0.154,0.152
1749039454.0979089737,0.122,0.157,0.139,0.139,0.152,0.155,0.155,0.154
1749039454.1980628967,0.136,0.176,0.156,0.156,0.139,0.157,0.157,0.155
1749039454.2983100414,0.128,0.168,0.148,0.148,0.156,0.159,0.159,0.157
1749039454.3985579014,0.160,0.212,0.186,0.186,0.148,0.166,0.166,0.159
1749039454.4987940788,0.112,0.150,0.131,0.131,0.186,0.166,0.166,0.166
1749039454.5989630222,0.143,0.193,0.168,0.168,0.131,0.168,0.168,0.166
1749039454.6991589069,0.152,0.206,0.179,0.179,0.168,0.173,0.173,0.168
1749039454.7993340492,0.137,0.188,0.162,0.162,0.179,0.175,0.175,0.173
1749039454.8995130062,0.154,0.213,0.183,0.183,0.162,0.180,0.180,0.175
1749039454.9996640682,0.158,0.221,0.190,0.190,0.183,0.185,0.185,0.180
1749039455.0998759270,0.155,0.218,0.186,0.186,0.190,0.190,0.190,0.185
1749039455.2000689507,0.140,0.198,0.169,0.169,0.186,0.191,0.191,0.190
1749039455.3003039360,0.165,0.234,0.199,0.199,0.169,0.195,0.195,0.191
1749039455.4005270004,0.135,0.192,0.164,0.164,0.199,0.195,0.195,0.195
1749039455.5007650852,0.183,0.261,0.222,0.222,0.164,0.201,0.201,0.195
1749039455.6010088921,0.128,0.182,0.155,0.155,0.222,0.200,0.200,0.201
1749039455.7012150288,0.205,0.295,0.250,0.250,0.155,0.209,0.209,0.200
1749039455.8014221191,0.202,0.294,0.248,0.248,0.250,0.222,0.222,0.209
1749039455.9015789032,0.207,0.303,0.255,0.255,0.248,0.234,0.234,0.222
1749039456.0018169880,0.208,0.308,0.258,0.258,0.255,0.245,0.245,0.234
1749039456.1020340919,0.256,0.383,0.319,0.319,0.258,0.262,0.262,0.245
1749039456.2022519112,0.212,0.320,0.266,0.266,0.319,0.273,0.273,0.262
1749039456.3024320602,0.252,0.384,0.318,0.318,0.266,0.286,0.286,0.273
1749039456.4027678967,0.214,0.329,0.271,0.271,0.318,0.293,0.293,0.286
1749039456.5029299259,0.269,0.416,0.342,0.342,0.271,0.306,0.306,0.293
1749039456.6031250954,0.294,0.460,0.377,0.377,0.342,0.326,0.326,0.306
1749039456.7032749653,0.297,0.467,0.382,0.382,0.377,0.346,0.346,0.326
1749039456.8034720421,0.237,0.377,0.307,0.307,0.382,0.351,0.351,0.346
1749039456.9037249088,0.299,0.475,0.387,0.387,0.307,0.362,0.362,0.351
1749039457.0039610863,0.214,0.340,0.277,0.277,0.387,0.360,0.360,0.362
1749039457.1041660309,0.253,0.401,0.327,0.327,0.277,0.358,0.358,0.360
1749039457.2044560909,0.263,0.416,0.340,0.340,0.327,0.361,0.361,0.358
1749039457.3046491146,0.276,0.436,0.356,0.356,0.340,0.366,0.366,0.361
1749039457.4048640728,0.286,0.450,0.368,0.368,0.356,0.373,0.373,0.366
1749039457.5050089359,0.222,0.347,0.284,0.284,0.368,0.368,0.368,0.373
1749039457.6052229404,0.313,0.487,0.400,0.400,0.284,0.376,0.376,0.368
1749039457.7053809166,0.221,0.340,0.280,0.280,0.400,0.372,0.372,0.376
1749039457.8055360317,0.260,0.392,0.326,0.326,0.280,0.368,0.368,0.372
1749039457.9057190418,0.224,0.333,0.279,0.279,0.326,0.359,0.359,0.368
1749039458.0058670044,0.286,0.412,0.349,0.349,0.279,0.359,0.359,0.359
1749039458.1061079502,0.283,0.400,0.341,0.341,0.349,0.363,0.363,0.359
1749039458.2062919140,0.266,0.370,0.318,0.318,0.341,0.362,0.362,0.363
1749039458.3064789772,0.327,0.442,0.384,0.384,0.318,0.370,0.370,0.362
1749039458.4066369534,0.287,0.376,0.331,0.331,0.384,0.373,0.373,0.370
1749039458.5068199635,0.289,0.367,0.328,0.328,0.331,0.372,0.372,0.373
1749039458.6069719791,0.295,0.360,0.328,0.328,0.328,0.370,0.370,0.372
1749039458.7072730064,0.339,0.408,0.373,0.373,0.328,0.375,0.375,0.370
1749039458.8074970245,0.308,0.364,0.336,0.336,0.373,0.377,0.377,0.375
1749039458.9077279568,0.336,0.386,0.361,0.361,0.336,0.380,0.380,0.377
1749039459.0079579353,0.372,0.414,0.393,0.393,0.361,0.388,0.388,0.380
1749039459.1081929207,0.376,0.404,0.390,0.390,0.393,0.397,0.397,0.388
1749039459.2083940506,0.374,0.387,0.381,0.381,0.390,0.403,0.403,0.397
1749039459.3087608814,0.338,0.336,0.337,0.337,0.381,0.401,0.401,0.403
1749039459.4089798927,0.353,0.335,0.344,0.344,0.337,0.397,0.397,0.401
1749039459.5092070103,0.360,0.292,0.326,0.326,0.344,0.391,0.391,0.397
1749039459.6093649864,0.285,0.222,0.253,0.253,0.326,0.374,0.374,0.391
1749039459.7096240520,0.234,0.176,0.205,0.205,0.253,0.349,0.349,0.374
1749039459.8098208904,0.238,0.174,0.206,0.206,0.205,0.324,0.324,0.349
1749039459.9100649357,0.183,0.131,0.157,0.157,0.206,0.296,0.296,0.324
1749039460.0102279186,0.201,0.139,0.170,0.170,0.157,0.272,0.272,0.296
1749039460.1104719639,0.174,0.115,0.145,0.145,0.170,0.249,0.249,0.272
1749039460.2107141018,0.070,0.045,0.057,0.057,0.145,0.217,0.217,0.249
1749039460.3109378815,0.127,0.078,0.103,0.103,0.057,0.191,0.191,0.217
1749039460.4111669064,0.030,0.018,0.024,0.024,0.103,0.162,0.162,0.191
1749039460.5113790035,0.141,0.083,0.112,0.112,0.024,0.146,0.146,0.162
1749039460.6115810871,0.051,0.030,0.040,0.040,0.112,0.128,0.128,0.146
1749039460.7117838860,0.000,0.000,0.000,0.000,0.040,0.097,0.097,0.128
1749039460.8119769096,0.021,0.012,0.016,0.016,0.000,0.074,0.074,0.097
1749039460.9122059345,0.000,0.000,0.000,0.000,0.016,0.051,0.051,0.074
1749039461.0124130249,0.010,0.006,0.008,0.008,0.000,0.037,0.037,0.051
1749039461.1125750542,0.000,0.000,0.000,0.000,0.008,0.019,0.019,0.037
